0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
0.049867015,0.037161574,0.04440978,0.011967063,0.03285298,-0.047163144,0.042816505,0.021757297,0.04771649,0.05272573,0.023958541,0.027145147,0.021204725,0.05014733,-0.044427276,0.048632793,0.053208724,0.03834533,0.041895103,0.048394494,-0.016279787,0.04800357,0.050937176,0.0056409687,0.035251085,0.016061865,0.03167763,0.017691046,0.04202301,0.036557164,0.03201148,0.040164962,0.037141666,0.050207287,0.032759182,0.048559833,0.021608561,0.0013172403,0.044137985,0.008506209,-0.0043812096,0.05326649,0.04666861,0.02684287,0.04792367,-0.07893485,0.054766238,0.027770974,0.042210057,0.042535216,-0.08511047,0.049298994,0.042878628,0.049409676,0.050019618,0.03329901,0.028914317,0.051961396,0.049643256,0.055441182,0.043470733,0.045095235,0.013656467,0.053266373,0.04716572,0.04795558,0.05259219,0.045108117,0.053626064,0.03774551,0.043544464,0.03189347,0.016695336,0.043771945,0.045503296,0.037825134,0.02422551,0.035112515,0.035261005,0.05799686,0.022748709,0.051944062,0.050837517,0.051236503,0.046254024,0.049690165,0.047792956,0.049795397,0.053722113,0.05186605,0.04757995,0.032678273,0.048451602,0.046562023,-0.034847185,0.036500618
0.049852442,0.037147034,0.044406954,0.011956483,0.032859854,-0.047175765,0.0428062,0.02174884,0.047710255,0.052711144,0.023962855,0.027145892,0.02120176,0.05014793,-0.04443185,0.04863331,0.053202838,0.038348258,0.041886307,0.04839869,-0.016293973,0.047989547,0.050941654,0.005625978,0.03525408,0.016051099,0.031683873,0.017674759,0.0420063,0.036556527,0.03200948,0.04016247,0.037142985,0.05021005,0.032761663,0.048557673,0.02159904,0.0013057739,0.044127792,0.008507818,-0.004402742,0.05327278,0.046671532,0.026838198,0.047912665,-0.078941196,0.054765187,0.027771547,0.042203948,0.042524308,-0.08512123,0.049281873,0.04288774,0.049408145,0.050011978,0.03329118,0.028906196,0.051950127,0.04963572,0.055443358,0.043469988,0.045082513,0.0136374235,0.053253204,0.04716689,0.0479408,0.052593686,0.045099318,0.05362149,0.037745163,0.043536536,0.03188836,0.01668249,0.043768346,0.045488805,0.037826322,0.024227142,0.03511288,0.03526083,0.057987075,0.022759795,0.051933885,0.050827768,0.05122207,0.046243988,0.049679223,0.047794588,0.049791697,0.053708542,0.051870536,0.04756602,0.032673016,0.048453197,0.046558235,-0.034858987,0.036486078
0.04981762,0.03711231,0.044400215,0.011931166,0.032876283,-0.04720585,0.042783268,0.021723941,0.047696795,0.052676335,0.023973204,0.027147666,0.021194711,0.050148312,-0.044442818,0.048634566,0.0531888,0.03835427,0.041865334,0.04840874,-0.01632782,0.047956057,0.050952364,0.0055901334,0.03526122,0.016025431,0.031698816,0.017635822,0.04196641,0.036555067,0.03200471,0.040156543,0.037146162,0.050216682,0.03276758,0.048552494,0.021576315,0.0012783781,0.044103492,0.008511648,-0.0044543,0.0532878,0.046678502,0.026827052,0.047886387,-0.07895635,0.05476266,0.027772933,0.042189375,0.04249829,-0.085146934,0.049240977,0.042909473,0.04940448,0.04999371,0.033272497,0.028886773,0.051923193,0.049617726,0.05544857,0.043468226,0.04505217,0.013591982,0.053221725,0.047151357,0.047905535,0.05259727,0.04507835,0.053610593,0.037744384,0.043517634,0.031875268,0.016651869,0.04375978,0.045454197,0.037829153,0.024231017,0.035113752,0.035260405,0.05796367,0.022786267,0.051909573,0.050804492,0.05118761,0.04622007,0.04965314,0.0477985,0.049782883,0.053674668,0.05188127,0.047532737,0.032660484,0.048456945,0.046549205,-0.03488712,0.03645129
0.049775973,0.037070766,0.044392124,0.01190085,0.032895938,-0.04724191,0.042762928,0.02169177,0.047680814,0.05263469,0.023985565,0.027149804,0.02118624,0.050141126,-0.044455916,0.048636105,0.053172,0.03835831,0.041840248,0.0484208,-0.016368344,0.047916006,0.050965227,0.00554727,0.035269804,0.015994668,0.03171668,0.017589197,0.041918647,0.036553275,0.031998985,0.040149406,0.037149034,0.050224602,0.032774657,0.048558354,0.02154912,0.0012455881,0.044074394,0.008516237,-0.0045159906,0.053305775,0.046686895,0.0268137,0.047854945,-0.0789745,0.05475962,0.027774602,0.042171907,0.042467162,-0.085177734,0.049187586,0.042935476,0.049400102,0.049971875,0.033250097,0.028863497,0.051890977,0.04959623,0.05545482,0.04346613,0.04501587,0.013537563,0.053184073,0.047132775,0.047863327,0.05260159,0.045053266,0.05359755,0.037743397,0.043495037,0.03185955,0.016615182,0.04374956,0.045412764,0.03783253,0.024235673,0.03511478,0.035259906,0.05793568,0.02281797,0.05188047,0.05077659,0.051146384,0.04619142,0.04962191,0.047803227,0.04977236,0.053632155,0.05189412,0.047492914,0.03264546,0.0484503,0.046538398,-0.034920827,0.036402382
0.04975052,0.037045393,0.044387177,0.011882305,0.032907948,-0.04726398,0.042750463,0.0216721,0.047671065,0.052609235,0.023993164,0.027151123,0.021181062,0.05013674,-0.044463977,0.048637047,0.053161748,0.038360745,0.04182492,0.048428163,-0.01639314,0.04789154,0.05097311,0.005521059,0.03527505,0.015975893,0.031727627,0.017560676,0.041889418,0.036552195,0.031995498,0.040145062,0.037149306,0.05022944,0.032773543,0.04856396,0.021532468,0.0012254938,0.044056617,0.008519031,-0.0045536906,0.053316783,0.04669203,0.026805505,0.047835097,-0.0789856,0.054757774,0.0277756,0.04216121,0.04244812,-0.08519654,0.04915442,0.042945407,0.049397435,0.049958553,0.033236384,0.028849259,0.05187132,0.049583092,0.055458687,0.043464843,0.044993676,0.013504297,0.053161062,0.047121376,0.047837537,0.052604247,0.045037933,0.05358961,0.037742805,0.043481205,0.031849943,0.01659277,0.04374332,0.045387447,0.0378346,0.024238504,0.03511541,0.035259604,0.05791857,0.022837356,0.051862717,0.050759554,0.0511212,0.046173923,0.04960285,0.047806118,0.049765944,0.053601917,0.05190199,0.047468588,0.032636266,0.04844545,0.04653179,-0.03494145,0.036384203
0.04972598,0.0370209,0.0443824,0.011864416,0.03291955,-0.04728526,0.042747032,0.0216531,0.047661655,0.052584685,0.024000451,0.027152397,0.02117604,0.050132502,-0.04447177,0.048637968,0.053151857,0.038363125,0.04181014,0.048435315,-0.016417094,0.04786793,0.05098073,0.0054957718,0.0352801,0.015957743,0.031738162,0.01753316,0.041861236,0.036551125,0.03199213,0.040142324,0.037149582,0.050234124,0.032765586,0.04856939,0.021516412,0.0012061596,0.044039488,0.008521751,-0.004590094,0.053327397,0.0466969,0.026797615,0.047815822,-0.078996345,0.054755986,0.027776554,0.042150922,0.04242977,-0.085214734,0.04912241,0.04295465,0.049391985,0.049945682,0.0332232,0.028835505,0.05185233,0.04957042,0.055462394,0.043463573,0.044972293,0.013472185,0.05313886,0.0471104,0.047812663,0.052606814,0.04502316,0.053581934,0.037742637,0.043467898,0.03184066,0.016571127,0.043737292,0.045363024,0.03783658,0.024241254,0.035115995,0.035259306,0.05790203,0.02285605,0.051845565,0.050743096,0.051096886,0.046157032,0.04958444,0.047808945,0.04975976,0.0535717,0.051909603,0.04744512,0.032627378,0.04844079,0.046525404,-0.034961373,0.03636668
0.04967227,0.036966886,0.04437191,0.011825234,0.032944918,-0.047331914,0.042749844,0.021611504,0.047641072,0.052530974,0.02401647,0.02715522,0.021165103,0.050123286,-0.044488817,0.048639987,0.053130254,0.0383683,0.04177782,0.048450954,-0.016469508,0.04781627,0.050997414,0.0054403543,0.03528871,0.015917987,0.031761296,0.017472893,0.0417995,0.03654879,0.03198474,0.040137783,0.037150152,0.050244343,0.032748196,0.0485813,0.021481209,0.0011637509,0.044001963,0.008527666,-0.004669793,0.0533507,0.04670623,0.02678027,0.047773678,-0.07901986,0.05475205,0.02777867,0.042128354,0.0423896,-0.085254535,0.049052354,0.04297491,0.04936732,0.04991757,0.03319419,0.02880539,0.05180442,0.04954271,0.05547055,0.043460798,0.04492547,0.013401903,0.0530903,0.047086325,0.047758225,0.052612472,0.044990826,0.053565167,0.03774295,0.043438733,0.03182029,0.016523711,0.04372418,0.045309547,0.03784093,0.024247259,0.035117306,0.035258677,0.057879727,0.022896998,0.051808044,0.05070708,0.05104309,0.04612005,0.049544156,0.04781516,0.049746275,0.053505577,0.051926292,0.047393754,0.032607906,0.04843057,0.04651144,-0.03500493,0.036328256
0.049634397,0.036928106,0.044364505,0.011797577,0.0329628,-0.047364816,0.042751815,0.021582171,0.047626585,0.052493107,0.024027765,0.027157187,0.021157354,0.050116785,-0.044500872,0.04864143,0.053115048,0.038371928,0.041755047,0.048462022,-0.016506523,0.047779836,0.0510092,0.005401261,0.03529086,0.015889943,0.031777807,0.017430395,0.04175593,0.036547117,0.031979516,0.04013455,0.03715056,0.050251532,0.032735903,0.048589714,0.021456368,0.0011338592,0.04397553,0.008531824,-0.004726045,0.053367123,0.04671286,0.026768014,0.047743946,-0.07903652,0.054749273,0.027780145,0.042108282,0.04236126,-0.08528264,0.049002975,0.04298918,0.04934991,0.049889773,0.033173725,0.028784111,0.051770486,0.049523167,0.05547631,0.043458838,0.04489071,0.013352342,0.05305608,0.047069713,0.04771987,0.052616484,0.044968057,0.053553376,0.037743144,0.04341819,0.031805895,0.016490266,0.04371494,0.045271873,0.03784399,0.024257421,0.035118185,0.035258256,0.057864975,0.022925884,0.05178162,0.050681673,0.051002804,0.04609397,0.049515788,0.047819544,0.049736768,0.053458914,0.051938083,0.047357567,0.032587443,0.048423328,0.046501566,-0.035035744,0.03630113
0.049624335,0.03691782,0.04436254,0.011790231,0.03296757,-0.047373578,0.042752355,0.021574363,0.04762274,0.052483037,0.02403076,0.027157724,0.021155313,0.050115068,-0.04450412,0.048641805,0.053111017,0.038372893,0.041748993,0.048464954,-0.016516365,0.047770176,0.05101234,0.0053908676,0.03529147,0.015882492,0.03178221,0.017419077,0.041744344,0.036546655,0.03197815,0.04013369,0.03715066,0.050253443,0.032732636,0.048591964,0.021449745,0.0011258945,0.043968506,0.008532934,-0.004740998,0.053371496,0.04671462,0.02676475,0.047736052,-0.07904093,0.054748554,0.027780548,0.042101163,0.042353734,-0.08529009,0.048989832,0.04299297,0.04934529,0.0498797,0.0331683,0.028778479,0.051761482,0.049517967,0.055477858,0.043458305,0.04488089,0.013339147,0.053046994,0.047065765,0.047709662,0.05261755,0.044962004,0.053550232,0.037743196,0.04341273,0.031802066,0.01648137,0.043712478,0.04526183,0.0378448,0.024264053,0.035118215,0.035258137,0.05786107,0.022933558,0.051774587,0.050674923,0.0509921,0.046087034,0.04950823,0.047820717,0.04973426,0.053446513,0.05194123,0.04734794,0.032579023,0.048421428,0.046498943,-0.03504391,0.03629393
0.049606383,0.03689945,0.04435904,0.011777118,0.03297605,-0.047389165,0.042753287,0.02156046,0.047615875,0.052465096,0.024036124,0.027158678,0.021151632,0.050112,-0.044509843,0.048642505,0.053103797,0.038374633,0.0417382,0.04847022,-0.016533948,0.047752913,0.051017955,0.0053723305,0.035292495,0.015869185,0.03179006,0.017398931,0.041723702,0.036545865,0.031975694,0.040132154,0.037150852,0.050256863,0.032726802,0.04859597,0.021439463,0.0011117011,0.04395598,0.008534916,-0.0047676787,0.053379312,0.04671777,0.026758946,0.04772196,-0.07904881,0.054747228,0.027781248,0.04208848,0.042340305,-0.08530344,0.04896643,0.042999744,0.04933704,0.049861725,0.033158578,0.028768554,0.05174448,0.04950874,0.055480607,0.043457385,0.044863418,0.013315648,0.05303078,0.04705868,0.04769125,0.05261947,0.044951223,0.053544655,0.037743285,0.043402996,0.03179524,0.016456142,0.043705497,0.045243956,0.037846245,0.024275862,0.03511632,0.03525793,0.05785407,0.022947267,0.051762056,0.050662875,0.050973024,0.04607467,0.049494796,0.04781709,0.049729742,0.053424377,0.051946834,0.04733078,0.03256402,0.048417993,0.046494275,-0.035058513,0.036281392
